"","id10","N","dec10","grp10","anio","comuna"
"364","O335",1,"Atencion materna por desproporcion debida a feto demasiado grande","",2001,"Quintero"
"365","O342",5,"Atencion materna por cicatriz uterina debida a cirugia previa","",2001,"Quintero"
"366","O346",1,"Atencion materna por anormalidad de la vagina","",2001,"Quintero"
"367","O348",1,"Atencion materna por anormalidades de los organos pelvianos","",2001,"Quintero"
"368","O352",1,"Atencion materna por (presunta) enfermedad hereditaria en el feto","",2001,"Quintero"
"369","O360",1,"Atencion materna por isoinmunizacion rhesus","",2001,"Quintero"
"370","O366",2,"Atencion materna por crecimiento fetal excesivo","",2001,"Quintero"
"371","O368",2,"Atencion materna por otros problemas fetales especificados","",2001,"Quintero"
"372","O410",1,"Oligohidramnios","",2001,"Quintero"
"373","O429",3,"Ruptura prematura de las membranas, sin otra especificacion","",2001,"Quintero"
"374","O441",1,"Placenta previa con hemorragia","",2001,"Quintero"
"375","O469",2,"Hemorragia anteparto, no especificada","",2001,"Quintero"
"376","O470",21,"Falso trabajo de parto antes de la 37 semanas completas de gestacion","",2001,"Quintero"
"377","O471",1,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion","",2001,"Quintero"
"378","O479",14,"Falso trabajo de parto sin otra especificacion","",2001,"Quintero"
"379","O664",1,"Fracaso de la prueba del trabajo de parto, no especificada","",2001,"Quintero"
"380","O689",1,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion","",2001,"Quintero"
"381","O709",1,"Desgarro perineal durante el parto, de grado no especificado","",2001,"Quintero"
"382","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas","",2001,"Quintero"
"383","O800",7,"Parto unico espontaneo, presentacion cefalica de vertice","",2001,"Quintero"
"384","O808",1,"Parto unico espontaneo, otras presentaciones","",2001,"Quintero"
"385","O809",187,"Parto unico espontaneo, sin otra especificacion","",2001,"Quintero"
"386","O813",4,"Parto con forceps de otros tipos y los no especificados","",2001,"Quintero"
"387","O828",1,"Otros partos unicos por cesarea","",2001,"Quintero"
"388","O829",74,"Parto por cesarea, sin otra especificacion","",2001,"Quintero"
"389","O839",1,"Parto unico asistido, sin otra especificacion","",2001,"Quintero"
"390","O862",1,"Infeccion de las vias urinarias consecutiva al parto","",2001,"Quintero"
"391","O901",2,"Dehiscencia de sutura obstetrica perineal","",2001,"Quintero"
"392","O908",1,"Otras complicaciones puerperales, no clasificadas en otra parte","",2001,"Quintero"
"393","O912",1,"Mastitis no purulenta asociada con el parto","",2001,"Quintero"
"394","O981",1,"Sifilis que complica el embarazo, el parto y el puerperio","",2001,"Quintero"
"395","O986",1,"Enfermedades causadas por protozoarios que complican el embarazo, el parto y el puerperio","",2001,"Quintero"
"396","O990",1,"Anemia que complica el embarazo, el parto y el puerperio","",2001,"Quintero"
"397","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio","",2001,"Quintero"
"398","O998",1,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio","",2001,"Quintero"
"399","P003",1,"Feto y recien nacido afectados por enfermedades circulatorias y respiratorias de la madre","",2001,"Quintero"
"400","P006",1,"Feto y recien nacido afectados por procedimiento quirurgico de la madre","",2001,"Quintero"
"401","P009",1,"Feto y recien nacido afectados por afeccion materna no especificada","",2001,"Quintero"
"402","P073",4,"Otros recien nacidos pretermino","",2001,"Quintero"
"403","P209",1,"Hipoxia intrauterina, no especificada","",2001,"Quintero"
"404","P220",5,"Sindrome de dificultad respiratoria del recien nacido","",2001,"Quintero"
"405","P241",1,"Aspiracion neonatal del liquido amniotico y de moco","",2001,"Quintero"
"406","P288",1,"Otros problemas respiratorios especificados del recien nacido","",2001,"Quintero"
"407","P551",1,"Incompatibilidad abo del feto y del recien nacido","",2001,"Quintero"
"408","P593",1,"Ictericia neonatal por inhibidor de la leche materna","",2001,"Quintero"
"409","P599",9,"Ictericia neonatal, no especificada","",2001,"Quintero"
"410","P611",1,"Policitemia neonatal","",2001,"Quintero"
"411","P618",2,"Otros trastornos hematologicos perinatales especificados","",2001,"Quintero"
"412","Q039",1,"Hidrocefalo congenito, no especificado","",2001,"Quintero"
"413","Q059",1,"Espina bifida, no especificada","",2001,"Quintero"
"414","Q150",1,"Glaucoma congenito","",2001,"Quintero"
"415","Q181",1,"Seno y quiste preauricular","",2001,"Quintero"
"416","Q210",1,"Defecto del tabique ventricular","",2001,"Quintero"
"417","Q211",1,"Defecto del tabique auricular","",2001,"Quintero"
"418","Q379",1,"Fisura del paladar con labio leporino unilateral, sin otra especificacion","",2001,"Quintero"
"419","Q501",2,"Quiste en desarrollo del ovario","",2001,"Quintero"
"420","Q539",2,"Testiculo no descendido, sin otra especificacion","",2001,"Quintero"
"421","Q550",1,"Ausencia y aplasia del testiculo","",2001,"Quintero"
"422","Q668",3,"Otras deformidades congenitas de los pies","",2001,"Quintero"
"423","Q699",1,"Polidactilia, no especificada","",2001,"Quintero"
"424","Q709",1,"Sindactilia, no especificada","",2001,"Quintero"
"425","Q727",1,"Pie hendido","",2001,"Quintero"
"426","Q740",1,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular","",2001,"Quintero"
"427","Q741",1,"Malformacion congenita de la rodilla","",2001,"Quintero"
"428","Q790",2,"Hernia diafragmatica congenita","",2001,"Quintero"
"429","Q839",1,"Malformacion congenita de la mama, no especificada","",2001,"Quintero"
"430","Q892",1,"Malformaciones congenitas otras glandulas endocrinas","",2001,"Quintero"
"431","Q909",1,"Sindrome de down, no especificado","",2001,"Quintero"
"432","R072",1,"Dolor precordial","",2001,"Quintero"
"433","R100",2,"Abdomen agudo","",2001,"Quintero"
"434","R102",3,"Dolor pelvico y perineal","",2001,"Quintero"
"435","R104",21,"Otros dolores abdominales y los no especificados","",2001,"Quintero"
"436","R160",1,"Hepatomegalia, no clasificada en otra parte","",2001,"Quintero"
"437","R190",2,"Tumefaccion, masa o prominencia intraabdominal y pelvica","",2001,"Quintero"
"438","R222",1,"Tumefaccion, masa o prominencia localizada en el tronco","",2001,"Quintero"
"439","R224",1,"Tumefaccion, masa o prominencia localizada en el miembro inferior","",2001,"Quintero"
"440","R456",2,"Violencia fisica","",2001,"Quintero"
"441","R500",1,"Fiebre con escalofrio","",2001,"Quintero"
"442","R509",13,"Fiebre, no especificada","",2001,"Quintero"
"443","R568",1,"Otras convulsiones y las no especificadas","",2001,"Quintero"
"444","R570",1,"Choque cardiogenico","",2001,"Quintero"
"445","R600",1,"Edema localizado","",2001,"Quintero"
"446","R609",2,"Edema, no especificado","",2001,"Quintero"
"447","S022",1,"Fractura de los huesos de la nariz","",2001,"Quintero"
"448","S024",1,"Fractura del malar y del hueso maxilar superior","",2001,"Quintero"
"449","S026",1,"Fractura del maxilar inferior","",2001,"Quintero"
"450","S029",1,"Fractura del craneo y de los huesos de la cara, parte no especificada","",2001,"Quintero"
"451","S060",1,"Concusion","",2001,"Quintero"
"452","S062",3,"Traumatismo cerebral difuso","",2001,"Quintero"
"453","S065",2,"Hemorragia subdural traumatica","",2001,"Quintero"
"454","S069",18,"Traumatismo intracraneal, no especificado","",2001,"Quintero"
"455","S099",1,"Traumatismo de la cabeza, no especificado","",2001,"Quintero"
"456","S202",1,"Contusion del torax","",2001,"Quintero"
"457","S208",1,"Traumatismo superficial de otras partes y de las no especificadas del torax","",2001,"Quintero"
"458","S210",1,"Herida de la mama","",2001,"Quintero"
"459","S219",2,"Heridas del torax, parte no especificada","",2001,"Quintero"
"460","S222",1,"Fractura de esternon","",2001,"Quintero"
"461","S301",1,"Contusion de la pared abdominal","",2001,"Quintero"
"462","S314",1,"Herida de la vagina y de la vulva","",2001,"Quintero"
"463","S318",3,"Heridas de otras partes y de las no especificadas del abdomen","",2001,"Quintero"
"464","S320",3,"Fractura de vertebra lumbar","",2001,"Quintero"
"465","S335",1,"Esguinces y torceduras de la columna lumbar","",2001,"Quintero"
"466","S342",1,"Traumatismo de raiz nerviosa de la columna lumbar y sacra","",2001,"Quintero"
"467","S361",1,"Traumatismo del higado y de la vesicula biliar","",2001,"Quintero"
"468","S422",1,"Fractura de la epifisis superior del humero","",2001,"Quintero"
"469","S423",6,"Fractura de la diafisis del humero","",2001,"Quintero"
"470","S424",1,"Fractura de la epifisis inferior del humero","",2001,"Quintero"
"471","S520",2,"Fractura de la epifisis superior del cubito","",2001,"Quintero"
"472","S525",1,"Fractura de la epifisis inferior del radio","",2001,"Quintero"
"473","S529",3,"Fractura del antebrazo, parte no especificada","",2001,"Quintero"
"474","S541",1,"Traumatismo del nervio mediano a nivel del antebrazo","",2001,"Quintero"
"475","S610",4,"Herida de dedo(s) de la mano, sin daño de la(s) uña(s)","",2001,"Quintero"
"476","S619",1,"Herida de la muñeca y de la mano, parte no especificada","",2001,"Quintero"
"477","S623",2,"Fractura de otros huesos metacarpianos","",2001,"Quintero"
"478","S625",1,"Fractura del pulgar","",2001,"Quintero"
"479","S626",2,"Fractura de otro dedo de la mano","",2001,"Quintero"
"480","S628",4,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano","",2001,"Quintero"
"481","S636",1,"Esguinces y torceduras de dedo(s) de la mano","",2001,"Quintero"
"482","S670",1,"Traumatismo por aplastamiento del pulgar y otro(s) dedo(s)","",2001,"Quintero"
"483","S680",1,"Amputacion traumatica del pulgar (completa) (parcial)","",2001,"Quintero"
"484","S681",1,"Amputacion traumatica de otro dedo unico (completa) (parcial)","",2001,"Quintero"
"485","S711",1,"Herida del muslo","",2001,"Quintero"
"486","S720",2,"Fractura del cuello del femur","",2001,"Quintero"
"487","S728",1,"Fractura de otras partes del femur","",2001,"Quintero"
"488","S731",1,"Esguinces y torceduras de la cadera","",2001,"Quintero"
"489","S820",2,"Fractura de la rotula","",2001,"Quintero"
"490","S822",2,"Fractura de la diafisis de la tibia","",2001,"Quintero"
"491","S825",1,"Fractura del maleolo interno","",2001,"Quintero"
"492","S828",8,"Fractura de otras partes de la pierna","",2001,"Quintero"
"493","S829",1,"Fractura de la pierna, parte no especificada","",2001,"Quintero"
"494","S836",1,"Esguinces y torceduras de otras partes y las no especificadas de la rodilla","",2001,"Quintero"
"495","S860",2,"Traumatismo del tendon de aquiles","",2001,"Quintero"
"496","S910",1,"Herida del tobillo","",2001,"Quintero"
"497","S923",2,"Fractura de hueso del metatarso","",2001,"Quintero"
"498","S925",1,"Fractura de los huesos de otro(s) dedo(s) del pie","",2001,"Quintero"
"499","S929",1,"Fractura del pie, no especificada","",2001,"Quintero"
"500","S930",1,"Luxacion de la articulacion del tobillo","",2001,"Quintero"
"501","S934",1,"Esguinces y torceduras del tobillo","",2001,"Quintero"
"502","T009",11,"Traumatismos superficiales multiples, no especificados","",2001,"Quintero"
"503","T026",1,"Fracturas que afectan multiples regiones de miembro(s) superior(es) con miembro(s) inferior(es)","",2001,"Quintero"
"504","T029",2,"Fracturas multiples, no especificados","",2001,"Quintero"
"505","T038",1,"Luxaciones, torceduras y esguinces que afectan otras combinaciones de regiones del cuerpo","",2001,"Quintero"
"506","T131",1,"Herida de miembro inferior, nivel no especificado","",2001,"Quintero"
"507","T140",1,"Traumatismos superficial de region no especificada del cuerpo","",2001,"Quintero"
"508","T149",1,"Traumatismo, no especificado","",2001,"Quintero"
"509","T181",1,"Cuerpo extraño en el esofago","",2001,"Quintero"
"510","T189",2,"Cuerpo extraño en el tubo digestivo, parte no especificada","",2001,"Quintero"
"511","T210",1,"Quemadura del tronco, grado no especificado","",2001,"Quintero"
"512","T230",1,"Quemadura de la muñeca y de la mano, grado no especificado","",2001,"Quintero"
"513","T240",1,"Quemadura de la cadera y del miembro inferior, grado no especificado, excepto tobillo y pie","",2001,"Quintero"
"514","T250",3,"Quemadura del tobillo y del pie, grado no especificado","",2001,"Quintero"
"515","T252",2,"Quemadura del tobillo y del pie, de segundo grado","",2001,"Quintero"
"516","T290",1,"Quemaduras de multiples regiones, grado no especificado","",2001,"Quintero"
"517","T300",1,"Quemadura de region del cuerpo y grado no especificados","",2001,"Quintero"
"518","T509",2,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas","",2001,"Quintero"
"519","T568",1,"Efecto toxico de metales: otros metales","",2001,"Quintero"
"520","T630",1,"Efecto toxico del contacto con animales venenosos: veneno de serpiente","",2001,"Quintero"
"521","T813",1,"Desgarro de herida operatoria, no clasificado en otra parte","",2001,"Quintero"
"522","T814",7,"Infeccion consecutiva a procedimiento, no clasificada en otra parte","",2001,"Quintero"
"523","T849",1,"Complicaciones no especificadas de dispositivos protesicos, implantes e injertos ortopedicos internos","",2001,"Quintero"
"524","Z010",3,"Examen de ojos y de la vision","",2001,"Quintero"
"525","Z014",1,"Examen ginecologico (general) (de rutina)","",2001,"Quintero"
"526","Z018",1,"Otros examenes especiales especificados","",2001,"Quintero"
"527","Z019",1,"Examen especial no especificado","",2001,"Quintero"
"528","Z038",1,"Observacion por sospecha de otras enfermedades y afecciones","",2001,"Quintero"
"529","Z130",1,"Examen de pesquisa especial para enfermedades de la sangre y organos hematopoyeticos y ciertos trastornos del mecanismo de la inmunidad","",2001,"Quintero"
"530","Z302",2,"Esterilizacion","",2001,"Quintero"
"531","Z305",4,"Supervision del uso de dispositivo anticonceptivo (intrauterino)","",2001,"Quintero"
"532","Z310",1,"Tuboplastia o vasoplastia posterior a esterilizacion","",2001,"Quintero"
"533","Z349",3,"Supervision de embarazo normal no especificado","",2001,"Quintero"
"534","Z352",2,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva","",2001,"Quintero"
"535","Z359",7,"Supervision de embarazo de alto riesgo, sin otra especificacion","",2001,"Quintero"
"536","Z380",1,"Producto unico, nacido en hospital","",2001,"Quintero"
"537","Z390",16,"Atencion y examen inmediatamente despues del parto","",2001,"Quintero"
"538","Z392",2,"Seguimiento postparto, de rutina","",2001,"Quintero"
"539","Z411",1,"Otras cirugias plasticas por razones esteticas","",2001,"Quintero"
"540","Z419",1,"Procedimientos no especificado para otros propositos que no sean los de mejorar el estado de salud","",2001,"Quintero"
"541","Z436",1,"Atencion de otros orificios artificiales de las vias urinarias","",2001,"Quintero"
"542","Z438",2,"Atencion de otros orificios artificiales","",2001,"Quintero"
"543","Z450",1,"Asistencia y ajuste de marcapaso cardiaco","",2001,"Quintero"
"544","Z470",5,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura","",2001,"Quintero"
"545","Z478",4,"Otros cuidados especificados posteriores a la ortopedia","",2001,"Quintero"
"546","Z501",1,"Otras terapias fisicas","",2001,"Quintero"
"547","Z509",1,"Atencion por procedimiento de rehabilitacion, no especificada","",2001,"Quintero"
"548","Z511",1,"Sesion de quimioterapia por tumor","",2001,"Quintero"
"549","Z512",18,"Otra quimioterapia","",2001,"Quintero"
"550","Z540",4,"Convalecencia consecutiva a cirugia","",2001,"Quintero"
"551","Z544",5,"Convalecencia consecutiva a tratamiento de fractura","",2001,"Quintero"
"552","Z548",27,"Convalecencia consecutiva a otros tratamientos","",2001,"Quintero"
"553","Z915",8,"Historia personal de lesion autoinfligida intencionalmente","",2001,"Quintero"
"554","Z933",1,"Colostomia","",2001,"Quintero"
"555","A010",2,"Fiebre tifoidea","",2002,"Quintero"
"556","A028",1,"Otras infecciones especificadas como debidas a salmonella","",2002,"Quintero"
"557","A039",1,"Shigelosis de tipo no especificado","",2002,"Quintero"
